,ID,nom,departement,ville,CP,type,NO2_2012,PM10_2012,PM25_2012,geometry
10114,9190,JE VILLE Tanger 19ème,75,Paris 19,75019,crèche,48.77117490291595,29.561578941345214,18.77691304564476,"c(2.37038867733989, 48.8876880033687)"
10115,9191,JE VILLE Jacques Kellner 17ème,75,Paris 17,75017,crèche,51.1188712567091,30.87898008942604,19.85085799157619,"c(2.32582864600239, 48.8961506064484)"
10116,9192,JE VILLE Henri Turot 19ème,75,Paris 19,75019,crèche,40.84392856240272,26.389740817546844,16.11823170542717,"c(2.37363231416577, 48.8766279140943)"
10117,9193,HG ESPACE19 Cambrai-Lutins,75,Paris 19,75019,crèche,41.640935099124924,26.791589379310608,16.461149260401726,"c(2.37586642427819, 48.8959883750355)"
10118,9194,CC APHP Broca 13ème,75,Paris 13,75013,crèche,37.411101752519606,26.4678599101305,16.158014368116856,"c(2.34785380962044, 48.8347592224797)"
10119,9195,CC APHP Pitié-Salpétrière 13e,75,Paris 13,75013,crèche,51.62365408539772,31.553719526529317,20.3617889508605,"c(2.3613710291909, 48.8392503044013)"
10120,9196,CC APHP Ste Périne 16ème,75,Paris 16,75016,crèche,50.96895943582058,30.901706315577027,20.268040671944615,"c(2.2659242218026, 48.8441705438669)"
10121,9197,CC APHP Bretonneau 18eme,75,Paris 18,75018,crèche,50.372717809677134,30.24418354034424,19.22300179004669,"c(2.33119796628482, 48.8908255741453)"
10122,9198,CC APHP Hop.privé ophtalm. 12e,75,Paris 12,75012,crèche,39.409155678600065,26.367565782479943,16.085555501766507,"c(2.37229562102138, 48.8512882559327)"
10123,9199,HG Le Petit Relais,75,Paris 20,75020,crèche,39.895479000210756,25.863226311206816,15.77656796887517,"c(2.39784730095599, 48.8740940588667)"
10124,9200,MA APATE La Caverne d'Ali Baba,75,Paris 11,75011,crèche,43.42400149703026,27.36659953892231,17.013625741004947,"c(2.39398741984266, 48.8514469675166)"
10125,9201,Multi-Accueil Petit Georges,75,Paris 15,75015,crèche,37.12616335868836,25.69696914196014,15.67515132188797,"c(2.29334475685242, 48.852134061704)"
10126,9202,MA Le Nid des tout Petits,75,Paris 19,75019,crèche,39.79980251550674,25.907031370997423,15.803289047181606,"c(2.39703297815157, 48.8784230468789)"
10127,9203,CC LES PETITS DU CANARD MARTIN,75,Paris 03,75003,crèche,40.2080264762044,26.548795256763697,16.203414468094707,"c(2.35290171269714, 48.8639280430916)"
10128,9204,CC Sainte Lucie 5ème,75,Paris 05,75005,crèche,38.695756070315845,26.64845850244164,16.266670434176927,"c(2.35082624506431, 48.8502997403874)"
10129,9205,MA Méli Mélo,75,Paris 20,75020,crèche,40.61220440864563,26.16671189129353,15.961693915426734,"c(2.38194253902432, 48.8709606970651)"
10130,9206,CC VILLE art30 Charles Lecocq,75,Paris 15,75015,crèche,37.23702007532121,25.71411954760552,15.740522526204588,"c(2.29469007382051, 48.8407512823072)"
10131,9207,CC VILLE Politzer 12ème,75,Paris 12,75012,crèche,39.8910300155636,25.84940393369179,15.768526375996881,"c(2.39123812591577, 48.8419474444051)"
10132,9208,HG VILLE Armand Carrel 19ème,75,Paris 19,75019,crèche,52.031323462724686,30.784070877432825,19.78718278884888,"c(2.38202931628168, 48.8826358172042)"
10133,9209,CC VILLE Truffaut 12ème,75,Paris 12,75012,crèche,38.63472546935082,25.91554201245308,15.808480517566204,"c(2.38678993812427, 48.833947714888)"
10134,9210,CC VILLE Saint Charles 15ème,75,Paris 15,75015,crèche,42.78895726203919,27.52606674432755,17.26590064764023,"c(2.28031451399673, 48.8406071402446)"
10135,9211,CC Ville P. de Girard 10ème,75,Paris 10,75010,crèche,41.271041214466095,26.572760054469107,16.24597415626049,"c(2.36135306288873, 48.8819995911782)"
10136,9212,CP LA MAISON DES LUTINS,75,Paris 19,75019,crèche,41.991487765312186,26.753604242801668,16.46563828229904,"c(2.386173244686, 48.883644546728)"
10137,9213,CC VILLE Lobau 4ème,75,Paris 04,75004,crèche,59.593289189338684,33.801988406777376,22.029252566695213,"c(2.35331673435764, 48.8562509911514)"
10138,9214,MA LA PLANETE DES ENFANTS,75,Paris 14,75014,crèche,35.740380869805804,26.082319796606907,15.915185106620193,"c(2.32441092481611, 48.8305268684155)"
10139,9215,CC CASP PIROUETTE,75,Paris 11,75011,crèche,42.101978003382676,26.77411707788705,16.53548147201538,"c(2.39747908151937, 48.8522163421319)"
10140,9216,HG VILLE Curial (10) 19ème,75,Paris 19,75019,crèche,58.76679300427436,33.578534638881685,22.22990554958582,"c(2.37172357385182, 48.8900910505638)"
10141,9217,CC ATTITUDE Bachelard 14e,75,Paris 14,75014,crèche,34.72113716602325,25.915637582540512,15.836528982222081,"c(2.31516968599658, 48.8260817844218)"
10142,9218,CC KANGOUROU CHEVREUIL,75,Paris 12,75012,crèche,38.8032619357109,25.550937429070476,15.586071692407133,"c(2.40300291203021, 48.8418723599408)"
10143,9219,"HG 1,2,3 Soleil",75,Paris 18,75018,crèche,42.307926591634754,26.975725690722467,16.57664277434349,"c(2.35076614777462, 48.8844258905239)"
10144,9220,HG VILLE Aqueduc 10ème,75,Paris 10,75010,crèche,48.24000814199448,29.256776646375656,18.477634230852125,"c(2.36573531433785, 48.8832593935612)"
10145,9221,JE JARDIN D ENFANTS SINAI,75,Paris 18,75018,crèche,40.633391551971435,26.30697174072265,16.04725212574005,"c(2.36594668792504, 48.8944882263)"
10146,9222,JE APATE ECOLE GULLIVER,75,Paris 12,75012,crèche,38.665549767017374,25.873100793361665,15.782591286301615,"c(2.3886043553345, 48.8337298165936)"
10147,9223,CF GAN YOSSEF LA MARE,75,Paris 20,75020,crèche,40.70770387649536,26.01829057395459,15.871156924664975,"c(2.3888884026302, 48.8699276627009)"
10148,9224,CC OZAR HATORAH 11e,75,Paris 11,75011,crèche,41.441233134269716,26.565728783607483,16.270944225788114,"c(2.37781729557796, 48.8706180484954)"
10149,9225,Crèche Familiale Gan Yael,75,Paris 19,75019,crèche,40.25404430150985,26.118876892328263,15.932514807283876,"c(2.38535712525118, 48.8901339315383)"
10150,9226,Halte Garderie Gan Yael,75,Paris 19,75019,crèche,40.25404430150985,26.118876892328263,15.932514807283876,"c(2.38535712525118, 48.8901339315383)"
10151,9227,Jardin d'Enfants Gan Yael,75,Paris 19,75019,crèche,40.24089791178703,26.11130781471729,15.927897701412439,"c(2.38592881309781, 48.8903128381301)"
10152,9228,CF Cité Saint Martin,75,Paris 04,75004,crèche,44.979287524223345,28.786354858875274,18.091036816835405,"c(2.36607335037639, 48.8494533125044)"
10153,9229,CC Les Enfants d'Abord,75,Paris 19,75019,crèche,41.4107471191883,26.586530602574353,16.291043180823323,"c(2.37659540712997, 48.8833400869392)"
10154,9230,CC VILLE Affre 18éme,75,Paris 18,75018,crèche,40.89431226730346,26.394316568374627,16.100533399581906,"c(2.35566537966958, 48.885726094677)"
10155,9231,CC APHP Necker 15ème,75,Paris 15,75015,crèche,75.12076431512833,40.19050387144089,27.715207594633107,"c(2.31503547769485, 48.8463310586383)"
10156,9232,Multi Accueil de Belleville,75,Paris 20,75020,crèche,72.61413694679737,38.61539029359817,26.535188201218844,"c(2.39167731226077, 48.8754245453114)"
10157,9233,CC VILLE Druinot 12ème,75,Paris 12,75012,crèche,40.98036471366882,26.722718013525014,16.417898242473605,"c(2.3807505644725, 48.8498832965821)"
10158,9234,CC VILLE Eugénie Cotton 19ème,75,Paris 19,75019,crèche,40.069608602332885,25.962629994452,15.837204041033983,"c(2.39400287086772, 48.8781920493654)"
10159,9235,HG VILLE Eugénie Cotton 19ème,75,Paris 19,75019,crèche,40.069608602332885,25.962629994452,15.837204041033983,"c(2.39400287086772, 48.8781920493654)"
10160,9236,HG VILLE Caillié 18ème,75,Paris 18,75018,crèche,41.296535413265225,26.562446991801263,16.250043134093286,"c(2.36466542083499, 48.8853352867867)"
10161,9237,CC VILLE Rambuteau 3éme,75,Paris 03,75003,crèche,57.130476484298704,32.20137447357177,20.86135803461075,"c(2.35636381980065, 48.8602541693397)"
10162,9238,CC VILLE St Mandé 12éme,75,Paris 12,75012,crèche,43.097443199157716,27.191324782371527,16.913298118114472,"c(2.39794449866733, 48.8451825319303)"
10163,9239,CC VILLE Félix Faure (71) 15e,75,Paris 15,75015,crèche,35.48492706022225,25.145539916562853,15.339169267821125,"c(2.28535055930917, 48.8389558030881)"
10164,9240,CC VILLE Félix Faure (73) 15e,75,Paris 15,75015,crèche,35.48492706022225,25.145539916562853,15.339169267821125,"c(2.28535055930917, 48.8389558030881)"
10165,9241,CC VILLE Nantes 19ème,75,Paris 19,75019,crèche,41.67643243074417,26.695593148469925,16.39484166353941,"c(2.38178380671538, 48.8919842755552)"
10166,9242,HG VILLE Hittorff 10éme,75,Paris 10,75010,crèche,56.15881061553955,31.743972134590148,20.54282286167145,"c(2.35787721156026, 48.8719865015964)"
10167,9243,HG VILLE Masséna 13éme,75,Paris 13,75013,crèche,45.787543735504144,29.699421529769893,18.8753472328186,"c(2.36348063280182, 48.8197588136546)"
10168,9244,Crèche Collective le 14è Ours,75,Paris 14,75014,crèche,35.07832695961,25.822717294693,15.751857700347903,"c(2.31509198172483, 48.829664553541)"
10169,9245,CC VILLE Picard (17) 18éme,75,Paris 18,75018,crèche,40.83934151828289,26.434591759741306,16.125100874900816,"c(2.34556490228137, 48.8847195336977)"
10170,9246,HG VILLE les Balkans 20ème,75,Paris 20,75020,crèche,40.700567901730544,26.255391001999378,16.15545833140612,"c(2.40633072100068, 48.8613079697681)"
10171,9247,MA KANGOUROU Saussure 17ème,75,Paris 17,75017,crèche,39.58035343270749,26.39289362630807,16.100445516919716,"c(2.30576540295865, 48.8898218328057)"
10172,9248,CC Les Globe Trotteurs,75,Paris 09,75009,crèche,65.10714771270753,35.57921169281006,23.65231830120087,"c(2.3397962808541, 48.8755769767785)"
10173,9249,CF ENFANT PRESENT MARCADET,75,Paris 18,75018,crèche,53.08871102511882,31.278871296644212,20.33780159085989,"c(2.34304557706846, 48.8912004510696)"
10174,9250,CF ENFANT PRESENT PANOYAUX,75,Paris 20,75020,crèche,40.720124342441565,25.99615260958672,15.857652879208329,"c(2.38968251334088, 48.86743057758)"
10175,9251,CC ENFANT PRESENT PANOYAUX,75,Paris 20,75020,crèche,40.720124342441565,25.99615260958672,15.857652879208329,"c(2.38968251334088, 48.86743057758)"
10176,9252,CC ENFANT PRESENT MARCADET,75,Paris 18,75018,crèche,53.08871102511882,31.278871296644212,20.33780159085989,"c(2.34304557706846, 48.8912004510696)"
10177,9253,HG VILLE Aubry 20ème,75,Paris 20,75020,crèche,40.374303406476976,26.078724041581154,15.960381802916526,"c(2.39540037995304, 48.857234542706)"
10178,9254,CC LPCR PARIS PONT DE FLANDRE,75,Paris 19,75019,crèche,42.605570592880255,27.248936624526976,16.85786125898361,"c(2.38019360900032, 48.8960724141607)"
10179,9255,CC VILLE Daubigny 17ème,75,Paris 17,75017,crèche,40.29692538857461,26.581976580023767,16.25729633629322,"c(2.30865842732976, 48.8848858184978)"
10180,9256,HG VILLE Alphonse Penaud 20e,75,Paris 20,75020,crèche,39.247717833518976,25.63392063677311,15.636691668629648,"c(2.40652080451533, 48.8685377626459)"
10181,9257,CC VILLE Pépinière 8ème,75,Paris 08,75008,crèche,54.394770967960355,31.799274873733527,20.61492730379104,"c(2.32335899762241, 48.8751314974735)"
10182,9258,CC VILLE Babilou Trocadéro 16e,75,Paris 16,75016,crèche,49.338654253482815,30.24392041683197,19.364791487455367,"c(2.28683628295912, 48.8640220641533)"
10183,9259,CC FOND. J.MOULIN Beauvau 8e,75,Paris 08,75008,crèche,39.925205061435705,26.33855958342552,16.06652135550976,"c(2.318007643645, 48.872495112277)"
10184,9260,Halte Garderie La Mome,75,Paris 19,75019,crèche,43.084261903762815,27.25878036499023,16.952406136989595,"c(2.40165759506414, 48.8782562088838)"
10185,9261,CC Ville Masséna (49-B) 13ème,75,Paris 13,75013,crèche,47.25102233290672,29.88898412287235,19.014280070364478,"c(2.37313761193456, 48.822743202901)"
